azure_bluet|0
red_tulip|0
orange_tulip|0
white_tulip|0
pink_tulip|0
oxeye_daisy|0
cornflower|0
wither_rose|0
lily_of_the_valley|0
brown_mushroom|0
red_mushroom|0
gold_block|1
iron_block|1
bricks|1
tnt|1
bookshelf|1
chiseled_bookshelf|1
mossy_cobblestone|1
obsidian|1
torch|0
wall_torch|0
fire|0
soul_fire|0
spawner|1
oak_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
chest|48,48,49,49,50,50,48,48,50,50,49,49,48,48,51,51,52,52,48,48,52,52,51,51
redstone_wire|0
diamond_ore|1
deepslate_diamond_ore|1
diamond_block|1
crafting_table|1
wheat|0
farmland|53
furnace|1
oak_sign|0
spruce_sign|0
birch_sign|0
acacia_sign|0
cherry_sign|0
jungle_sign|0
dark_oak_sign|0
mangrove_sign|0
bamboo_sign|0
oak_door|54,54,55,55,56,56,55,55,54,54,55,55,56,56,55,55,56,56,57,57,54,54,57,57,56,56,57,57,54,54,57,57,55,55,56,56,57,57,56,56,55,55,56,56,57,57,56,56,57,57,54,54,55,55,54,54,57,57,54,54,55,55,54,54
ladder|55,55,57,57,56,56,54,54
rail|0
cobblestone_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
oak_wall_sign|0
spruce_wall_sign|0
birch_wall_sign|0
acacia_wall_sign|0
cherry_wall_sign|0
jungle_wall_sign|0
dark_oak_wall_sign|0
mangrove_wall_sign|0
bamboo_wall_sign|0
oak_hanging_sign|0
spruce_hanging_sign|0
birch_hanging_sign|0
acacia_hanging_sign|0
cherry_hanging_sign|0
jungle_hanging_sign|0
dark_oak_hanging_sign|0
crimson_hanging_sign|0
warped_hanging_sign|0
mangrove_hanging_sign|0
bamboo_hanging_sign|0
oak_wall_hanging_sign|58,58,58,58,59,59,59,59
spruce_wall_hanging_sign|58,58,58,58,59,59,59,59
birch_wall_hanging_sign|58,58,58,58,59,59,59,59
acacia_wall_hanging_sign|58,58,58,58,59,59,59,59
cherry_wall_hanging_sign|58,58,58,58,59,59,59,59
jungle_wall_hanging_sign|58,58,58,58,59,59,59,59
dark_oak_wall_hanging_sign|58,58,58,58,59,59,59,59
mangrove_wall_hanging_sign|58,58,58,58,59,59,59,59
crimson_wall_hanging_sign|58,58,58,58,59,59,59,59
warped_wall_hanging_sign|58,58,58,58,59,59,59,59
bamboo_wall_hanging_sign|58,58,58,58,59,59,59,59
lever|0
stone_pressure_plate|0
iron_door|54,54,55,55,56,56,55,55,54,54,55,55,56,56,55,55,56,56,57,57,54,54,57,57,56,56,57,57,54,54,57,57,55,55,56,56,57,57,56,56,55,55,56,56,57,57,56,56,57,57,54,54,55,55,54,54,57,57,54,54,55,55,54,54
oak_pressure_plate|0
spruce_pressure_plate|0
birch_pressure_plate|0
jungle_pressure_plate|0
acacia_pressure_plate|0
cherry_pressure_plate|0
dark_oak_pressure_plate|0
mangrove_pressure_plate|0
bamboo_pressure_plate|0
redstone_ore|1
deepslate_redstone_ore|1
redstone_torch|0
redstone_wall_torch|0
stone_button|0
snow|0,60,61,62,63,64,10,65
ice|1
snow_block|1
cactus|66
clay|1
sugar_cane|0
jukebox|1
oak_fence|67,68,67,68,69,70,69,70,71,72,71,72,73,74,73,74,75,76,75,76,77,78,77,78,79,80,79,80,81,82,81,82
netherrack|1
soul_sand|65
soul_soil|1
basalt|1
polished_basalt|1
soul_torch|0
soul_wall_torch|0
glowstone|1
nether_portal|0
carved_pumpkin|1
jack_o_lantern|1
cake|83,84,85,86,87,88,89
repeater|60
white_stained_glass|1
orange_stained_glass|1
magenta_stained_glass|1
light_blue_stained_glass|1
yellow_stained_glass|1
lime_stained_glass|1
pink_stained_glass|1
gray_stained_glass|1
light_gray_stained_glass|1
cyan_stained_glass|1
purple_stained_glass|1
blue_stained_glass|1
brown_stained_glass|1
green_stained_glass|1
red_stained_glass|1
black_stained_glass|1
oak_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
spruce_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
birch_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
jungle_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
acacia_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
cherry_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
dark_oak_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
mangrove_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
bamboo_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
stone_bricks|1
mossy_stone_bricks|1
cracked_stone_bricks|1
chiseled_stone_bricks|1
packed_mud|1
mud_bricks|1
infested_stone|1
infested_cobblestone|1
infested_stone_bricks|1
infested_mossy_stone_bricks|1
infested_cracked_stone_bricks|1
infested_chiseled_stone_bricks|1
brown_mushroom_block|1
red_mushroom_block|1
mushroom_stem|1
iron_bars|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
chain|108,108,109,109,110,110
glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
pumpkin|1
melon|1
attached_pumpkin_stem|0
attached_melon_stem|0
pumpkin_stem|0
melon_stem|0
vine|0
glow_lichen|0
oak_fence_gate|0,0,73,73,0,0,73,73,0,0,73,73,0,0,73,73,0,0,76,76,0,0,76,76,0,0,76,76,0,0,76,76
brick_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
stone_brick_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
mud_brick_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
mycelium|1
lily_pad|111
nether_bricks|1
nether_brick_fence|67,68,67,68,69,70,69,70,71,72,71,72,73,74,73,74,75,76,75,76,77,78,77,78,79,80,79,80,81,82,81,82
nether_brick_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
nether_wart|0
enchanting_table|10
brewing_stand|112
cauldron|113
water_cauldron|113
lava_cauldron|113
powder_snow_cauldron|113
end_portal|0
end_portal_frame|114,114,114,114,115,115,115,115
end_stone|1
dragon_egg|116
redstone_lamp|1
cocoa|117,118,119,120,121,122,123,124,125,126,127,128
sandstone_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
emerald_ore|1
deepslate_emerald_ore|1
ender_chest|48
tripwire_hook|0
tripwire|0
emerald_block|1
spruce_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
birch_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
jungle_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
command_block|1
beacon|1
cobblestone_wall|129,130,130,129,130,130,0,131,131,0,131,131,132,133,133,132,133,133,134,135,135,134,135,135,132,133,133,132,133,133,134,135,135,134,135,135,136,137,137,136,137,137,138,139,139,138,139,139,140,141,141,140,141,141,142,143,143,142,143,143,140,141,141,140,141,141,142,143,143,142,143,143,136,137,137,136,137,137,138,139,139,138,139,139,140,141,141,140,141,141,142,143,143,142,143,143,140,141,141,140,141,141,142,143,143,142,143,143,144,145,145,144,145,145,146,147,147,146,147,147,148,149,149,148,149,149,150,151,151,150,151,151,148,149,149,148,149,149,150,151,151,150,151,151,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,144,145,145,144,145,145,146,147,147,146,147,147,148,149,149,148,149,149,150,151,151,150,151,151,148,149,149,148,149,149,150,151,151,150,151,151,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159
mossy_cobblestone_wall|129,130,130,129,130,130,0,131,131,0,131,131,132,133,133,132,133,133,134,135,135,134,135,135,132,133,133,132,133,133,134,135,135,134,135,135,136,137,137,136,137,137,138,139,139,138,139,139,140,141,141,140,141,141,142,143,143,142,143,143,140,141,141,140,141,141,142,143,143,142,143,143,136,137,137,136,137,137,138,139,139,138,139,139,140,141,141,140,141,141,142,143,143,142,143,143,140,141,141,140,141,141,142,143,143,142,143,143,144,145,145,144,145,145,146,147,147,146,147,147,148,149,149,148,149,149,150,151,151,150,151,151,148,149,149,148,149,149,150,151,151,150,151,151,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,144,145,145,144,145,145,146,147,147,146,147,147,148,149,149,148,149,149,150,151,151,150,151,151,148,149,149,148,149,149,150,151,151,150,151,151,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159,152,153,153,152,153,153,154,155,155,154,155,155,156,157,157,156,157,157,158,159,159,158,159,159,156,157,157,156,157,157,158,159,159,158,159,159
flower_pot|160
potted_torchflower|160
potted_oak_sapling|160
potted_spruce_sapling|160
potted_birch_sapling|160
potted_jungle_sapling|160
potted_acacia_sapling|160
potted_cherry_sapling|160
potted_dark_oak_sapling|160
potted_mangrove_propagule|160
potted_fern|160
potted_dandelion|160
potted_poppy|160
potted_blue_orchid|160
potted_allium|160
potted_azure_bluet|160
potted_red_tulip|160
potted_orange_tulip|160
potted_white_tulip|160
potted_pink_tulip|160
potted_oxeye_daisy|160
potted_cornflower|160
potted_lily_of_the_valley|160
potted_wither_rose|160
potted_red_mushroom|160
potted_brown_mushroom|160
potted_dead_bush|160
potted_cactus|160
carrots|0
potatoes|0
oak_button|0
spruce_button|0
birch_button|0
jungle_button|0
acacia_button|0
cherry_button|0
dark_oak_button|0
mangrove_button|0
bamboo_button|0
skeleton_skull|161
skeleton_wall_skull|162,162,163,163,164,164,165,165
wither_skeleton_skull|161
wither_skeleton_wall_skull|162,162,163,163,164,164,165,165
zombie_head|161
zombie_wall_head|162,162,163,163,164,164,165,165
player_head|161
player_wall_head|162,162,163,163,164,164,165,165
creeper_head|161
creeper_wall_head|162,162,163,163,164,164,165,165
dragon_head|161
dragon_wall_head|162,162,163,163,164,164,165,165
piglin_head|166
piglin_wall_head|167,167,168,168,169,169,170,170
anvil|171,171,172,172
chipped_anvil|171,171,172,172
damaged_anvil|171,171,172,172
trapped_chest|48,48,49,49,50,50,48,48,50,50,49,49,48,48,51,51,52,52,48,48,52,52,51,51
light_weighted_pressure_plate|0
heavy_weighted_pressure_plate|0
comparator|60
daylight_detector|62
redstone_block|1
nether_quartz_ore|1
hopper|173,174,175,176,177,173,174,175,176,177
quartz_block|1
chiseled_quartz_block|1
quartz_pillar|1
quartz_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
activator_rail|0
dropper|1
white_terracotta|1
orange_terracotta|1
magenta_terracotta|1
light_blue_terracotta|1
yellow_terracotta|1
lime_terracotta|1
pink_terracotta|1
gray_terracotta|1
light_gray_terracotta|1
cyan_terracotta|1
purple_terracotta|1
blue_terracotta|1
brown_terracotta|1
green_terracotta|1
red_terracotta|1
black_terracotta|1
white_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
orange_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
magenta_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
light_blue_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
yellow_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
lime_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
pink_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
gray_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
light_gray_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
cyan_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
purple_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
blue_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
brown_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
green_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
red_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
black_stained_glass_pane|92,93,92,93,94,95,94,95,96,97,96,97,98,99,98,99,100,101,100,101,102,103,102,103,104,105,104,105,106,107,106,107
acacia_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
cherry_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
dark_oak_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
mangrove_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
bamboo_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
bamboo_mosaic_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
slime_block|1
barrier|1
light|0
iron_trapdoor|55,55,55,55,90,90,90,90,55,55,55,55,91,91,91,91,57,57,57,57,90,90,90,90,57,57,57,57,91,91,91,91,56,56,56,56,90,90,90,90,56,56,56,56,91,91,91,91,54,54,54,54,90,90,90,90,54,54,54,54,91,91,91,91
prismarine|1
prismarine_bricks|1
dark_prismarine|1
prismarine_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
prismarine_brick_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
dark_prismarine_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
prismarine_slab|178,178,63,63,1,1
prismarine_brick_slab|178,178,63,63,1,1
dark_prismarine_slab|178,178,63,63,1,1
sea_lantern|1
hay_block|1
white_carpet|179
orange_carpet|179
magenta_carpet|179
light_blue_carpet|179
yellow_carpet|179
lime_carpet|179
pink_carpet|179
gray_carpet|179
light_gray_carpet|179
cyan_carpet|179
purple_carpet|179
blue_carpet|179
brown_carpet|179
green_carpet|179
red_carpet|179
black_carpet|179
terracotta|1
coal_block|1
packed_ice|1
sunflower|0
lilac|0
rose_bush|0
peony|0
tall_grass|0
large_fern|0
white_banner|0
orange_banner|0
magenta_banner|0
light_blue_banner|0
yellow_banner|0
lime_banner|0
pink_banner|0
gray_banner|0
light_gray_banner|0
cyan_banner|0
purple_banner|0
blue_banner|0
brown_banner|0
green_banner|0
red_banner|0
black_banner|0
white_wall_banner|0
orange_wall_banner|0
magenta_wall_banner|0
light_blue_wall_banner|0
yellow_wall_banner|0
lime_wall_banner|0
pink_wall_banner|0
gray_wall_banner|0
light_gray_wall_banner|0
cyan_wall_banner|0
purple_wall_banner|0
blue_wall_banner|0
brown_wall_banner|0
green_wall_banner|0
red_wall_banner|0
black_wall_banner|0
red_sandstone|1
chiseled_red_sandstone|1
cut_red_sandstone|1
red_sandstone_stairs|24,24,25,25,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,36,36,25,25,38,38,27,27,45,45,41,41,30,30,43,43,32,32,46,46,26,26,35,35,28,28,37,37,47,47,31,31,40,40,33,33,42,42
oak_slab|178,178,63,63,1,1
spruce_slab|178,178,63,63,1,1
birch_slab|178,178,63,63,1,1
jungle_slab|178,178,63,63,1,1
acacia_slab|178,178,63,63,1,1
cherry_slab|178,178,63,63,1,1
dark_oak_slab|178,178,63,63,1,1
mangrove_slab|178,178,63,63,1,1
bamboo_slab|178,178,63,63,1,1
